accountid,balanse,currency,userid
64109502748,930796.14,3,8381293483
58220786461,865356.75,2,2460299995
23539706402,62011.91,3,2479516668
77607779296,365897.56,2,6436865711
49686574084,683852.6,1,9797771920
91577757318,966314.40,2,2592187960
80145970985,139620.89,1,7209702508
45359315948,780498.83,4,8272159315
64552669614,61482.39,2,7079566393
19701078920,754619.24,2,2280329242
66846526148,90483.17,3,8246148267
65970280376,673041.90,4,2428975787
76014896246,828535.28,2,6894821595
27396430621,911983.88,3,1605288178
21764682025,125090.76,1,4827053675
80085638992,949178.10,4,3950234678
88437645520,1706.82,1,8796068786
68149985482,312438.55,1,2041668175
57393431563,929584.20,4,4903361457
27850475087,371233.98,3,4473241418
16638238740,56118.60,1,1340107284
80065867775,621818.47,2,3169861471
19103242864,745959.60,3,2739966818
93901738670,938849.6,2,7606399053
11010662036,442952.70,2,3948184099
97433497113,980350.81,1,4393188019
35927282067,22071.1,1,3545852832
91310462520,98836.58,1,7347279634
36434191800,387782.95,1,3797844995
56456147335,391229.92,1,1627722046
42666023313,449817.43,1,1361307761
93986379578,330242.14,3,9096720045
60643448628,436617.64,4,7044329995
27637385117,425758.79,4,3191254876
24039933305,985780.35,2,1315591526
58985624064,452805.48,4,7883549508
81471632680,622811.37,2,4706178460
30254847972,512125.22,2,5927543603
80984337238,662327.59,4,9814505219
89439440903,895909.65,4,6579908886
81497230168,599280.70,4,8824468059
47578154996,493582.82,3,1153303562
98157184759,866191.47,1,4252939850
43558103977,211457.52,3,8156590272
88296624546,859588.6,3,4140138521
24363105373,918385.36,3,2039430852
76683406475,599624.65,2,5544043571
83495567577,242695.21,3,4391705311
30687903023,784346.53,2,1233238292
92053351276,238010.53,2,3039653535
48645795792,274445.8,4,5057967702
89027954363,227377.68,1,2820459933
39042437308,148096.93,3,8631395855
79143468144,906817.50,2,8197429875
16452593108,134161.40,1,7068843116
94390559153,440270.11,1,2236313222
45072266393,484480.92,1,6432511927
23503939352,353017.19,4,4146260378
99162334541,316479.78,1,5848550846
73374216736,225373.52,4,2484901595
40496443126,635253.55,4,7949321897
91249644808,996252.63,4,4006145674
75145297651,629790.50,3,1803260667
59642762213,852491.40,3,7574215376
63951302035,629746.48,1,8312286181
27547148183,106211.83,1,7181105064
69814371339,17807.79,3,3605174106
10274906335,374585.53,1,7323761980
98121623425,529090.22,2,1141557796
31893187385,557602.21,4,2301912492
20860598996,543221.58,1,7747742006
83111931353,444278.59,3,6433798075
77119210051,482883.67,1,8326644755
71147571235,469271.66,2,1148284812
64757003186,494159.77,2,3313520864
63044962317,457123.71,1,7469423853
54069854845,910370.60,4,9320075083
44679204461,341544.93,3,2453973040
66118956388,284525.50,1,8611654981
56279368539,97544.41,4,1667168640
16251408085,504975.50,3,4989069862
45114120152,70993.73,1,2090398386
33837043270,612797.56,2,9167816872
49088423350,729177.33,2,1068199722
88701776695,40236.12,4,4286360083
96634383932,622112.8,1,9737808650
98858302090,504336.21,1,7706498254
59897164359,581223.50,2,5437467360
90794381312,354806.77,4,9113452022
91091638906,138278.15,3,9789893399
97952282494,599563.15,3,6689555226
80858793503,515879.51,2,9586754096
11612249788,633532.50,2,5737368528
42889913336,34249.47,2,5158695974
98179788554,796906.69,1,1151878909
19627242400,40789.14,4,2574109650
45544119102,594699.12,4,1790225415
36433944466,876495.96,2,4609955489
87403788833,140119.98,4,5544338122
65721678108,665311.46,4,1098852942
48250934310,236216.4,3,7660293509
29551456577,818954.33,2,8085785015
79187737017,881791.11,3,2908360127
79642415623,583469.48,4,6975867017
29962400922,113648.76,3,7048617031
44159685815,372596.91,3,1953005426
67284608530,149146.75,4,1609825181
62250190918,851198.71,4,7694804141
70599710306,358966.73,1,2909864421
10427333753,102081.7,1,8146353594
33245685299,932796.77,3,1186918810
11511239034,551277.57,3,8128370143
24379041781,688863.13,4,3440535006
86850893415,558759.44,2,6679789834
30748527366,981180.73,1,6789792646
61521614440,243174.7,3,6839564826
71524468362,83499.14,2,7927933147
72881789882,889166.13,1,4499306158
27202631229,109699.93,3,9068396578
82829765995,897576.21,3,5515198133
50097132899,976564.0,3,1837977455
16921023768,296756.93,1,6980458682
41692052445,251438.62,2,4128340878
93213744185,726847.54,3,9002155035
94544771426,535987.27,2,8843866519
53674416255,723216.77,4,1347578015
26381639142,422550.14,3,6211795998
26599378458,671742.65,4,8364561295
82958902859,589419.83,3,2426664662
72428605841,118344.98,4,7882634033
15440762526,410467.40,4,3823301888
28224386975,810736.64,1,6966614508
59004017974,463092.64,2,5027625792
68977686760,299022.45,2,8593449267
80256988881,777331.4,4,3268202983
71393380188,721770.72,2,8739268827
64932024850,319455.76,1,9136254245
19706995272,709792.95,4,1327086872
98945558674,644967.42,4,3061957397
32633180695,394456.74,1,8384001754
52837993910,470059.33,1,7523391013
43720955235,359702.23,2,9687224140
31287966708,323195.28,2,8177485749
14049388885,987413.24,2,9294469051
50819659592,233799.27,3,5480594356
38430485385,407418.29,2,6760881483
12457207587,695329.39,4,6071122062
63817228855,314050.31,4,7435100339
62463785904,138344.85,4,7342233525
48832370729,828211.71,2,2178064551
24694440778,720564.56,2,1418740620
11567249423,568952.15,1,6387072532
35651505829,737919.73,1,5163498314
26368804734,96024.8,1,3727730808
76594873649,374451.29,1,9554567738
31677582087,505986.78,4,7359392680
15235443385,826314.57,3,3699004039
90325418840,222374.32,4,7271733803
75442274681,849051.60,2,6745645480
60530364421,771639.95,1,9944649018
90608455868,456791.12,3,2650360288
30524947078,381542.66,3,6629508685
83549196268,569758.2,1,6952249805
47006429745,740656.71,3,5165942837
83911949450,827213.16,2,8979079705
22011772851,693453.37,2,3431837225
38357718260,709352.20,2,7574215376
28050459822,441954.49,1,2273634941
71810674726,680118.18,1,6037919087
29938818625,743866.66,3,4847879218
80997147425,409775.74,2,3877982605
71804964324,747374.74,2,8076905777
78999622716,792325.43,3,4455655798
70038589363,274747.32,1,6986816866
33981239381,43667.0,3,1815793228
85557170121,513925.24,1,6800117528
57547368895,688578.69,1,1246879120
91353951580,866180.85,1,9035418116
16247929628,460519.94,4,4752001423
79508628458,388580.81,2,9252911089
44214751455,143102.32,2,1458121389
46381377474,363384.68,4,5214819209
65448292792,758195.73,3,4264512613
83510030401,105294.16,3,2039430852
50239546411,283530.67,2,4260563974
59236817428,493713.17,1,6271892364
10511878635,555985.28,3,7187944560
71172613117,335103.73,1,1218404454
89369939155,335072.50,3,5444987750
35818737523,591133.73,1,6551949469
34028594153,727591.56,3,5376326995
99921438437,221757.7,3,1716374413
76855104767,775587.82,3,7394858942
53236940620,155571.14,1,7485481168
22583466994,135613.79,3,7328814448
62605694374,404467.27,1,8230743991
63957020978,317243.64,1,3349981944
35225094085,202581.4,4,8226587413
21856197227,636124.18,2,7177155519
27058668659,521182.76,4,9883534289
79697749121,847123.98,3,6352435412
31693571351,254447.18,2,4789529868
18569117250,74205.52,3,8913673719
31098764656,663096.31,1,2329929002
87602419361,46967.93,3,2056639309
17174168325,553576.64,4,3057638949
42011112240,973021.80,4,3391824757
74864393988,609621.4,3,5451162175
17945966461,307824.15,2,3950234678
51284983073,583612.12,1,8173222569
51764353236,459554.78,2,6925360981
67670140849,299780.9,2,3035243195
32540773679,863840.3,4,2756333263
80297092672,580582.41,2,8100953671
57655878992,536302.4,4,9249528685
99778991598,789305.78,1,5340555461
45688474237,968824.2,2,2266798945
15554936747,549367.8,2,7359101069
47888986859,601835.25,2,2499949330
14655271133,168024.48,3,9638880733
94501390218,979998.93,3,1027433203
25004668147,31362.34,3,4738004809
53172477300,792474.97,3,7376821764
73859699691,948189.30,3,3183799679
27780953404,481217.90,2,9264727277
81588466483,712928.44,3,3828286532
28492671169,291922.97,4,1211170811
64680752255,999507.84,1,6737547980
96644782099,396907.23,4,7582374142
70780476732,436050.8,4,8045496380
26571673008,832411.96,1,8970282226
27573577262,768283.36,1,3306596816
91523205962,702326.17,4,9687224140
42557968650,483631.59,4,6501659718
82717084940,977693.25,3,9800909066
63310460434,931911.7,2,3228207819
85006727659,894367.83,1,6559401730
36781143955,739547.34,3,1978955563
29180587425,46971.26,4,1927603043
44992265953,346859.97,2,4812866289
84647968076,905229.47,4,1974097591
99354537964,43604.52,1,9073796525
32260900920,480556.46,2,4243017578
69312164872,856262.55,2,2109707536
54749038925,437683.10,3,5035018056
51762988881,136789.82,1,8877085065
99448140476,437208.51,3,1150473603
26448096260,376766.18,1,3146890373
52678565297,720484.16,4,5232177642
27730894190,352179.18,2,5221622678
73502234930,752244.11,1,7485278222
24890691129,41309.99,1,9104399568
66448353508,749056.52,3,1555809830
71296235887,416648.84,3,8456276363
37033593890,914588.93,4,7501926529
25722518364,505369.87,2,7874159751
38408289652,624912.43,2,4978199979
61814137866,865827.41,1,6369785741
89652504144,758154.80,4,5280083649
90914682708,918030.0,1,6982264081
19667654760,797155.86,1,8393572795
11719452918,332782.31,3,4922028576
70210453033,871170.8,3,6664386239
24420822237,193705.91,2,3251044494
77255182442,760235.33,3,6810399448
63569886720,182748.59,4,7488353304
99910850398,235282.21,3,1860130895
95690652439,320138.57,3,2553820675
82393981772,203839.68,4,2916457728
53363293371,571342.9,4,9044698200
55607919416,376564.74,3,5246034160
83443233596,661250.35,4,3121727155
28538483552,204363.98,1,5801092348
65922951708,135516.58,3,8272101077
65716982137,302099.41,4,5694583953
34942859590,168802.10,2,5342971563
62695916770,168774.69,1,1053801722
73734730156,934249.30,3,9403777482
86484486718,675212.74,3,2794555499
22071136340,184825.59,1,2912731056
95951912087,340730.37,3,5488449594
72624088358,250034.87,3,7529033434
29476008049,174704.20,3,2817739649
38834555217,589769.75,4,2558988405
96939848763,342610.94,1,6726714669
26057030052,991004.58,4,1943289262
69005971678,520025.64,2,4270574986
60575604905,955227.67,1,2375893801
80556878809,844833.18,2,2984084216
56531344756,757822.6,2,7563161092
95512140846,700431.98,1,8276940258
29494133297,843817.29,2,7515294281
71453538091,322381.23,2,8640601174
35864791035,368398.2,3,7856698467
75420733327,678076.43,3,1075382083
79526986413,417811.20,3,3906533940
89950756355,634768.95,2,4798656740
22122756437,790142.18,3,1506508256
62172326743,649995.40,2,1641214589
82465455985,760368.2,3,9675448700
48654030987,967304.46,2,2050128014
83000615780,35884.36,3,5070704924
36390808456,82345.64,3,1057806107
72571876495,392959.72,4,5970215423
61011368777,497003.21,4,9828198664
52721220593,176490.22,4,9447600995
14108482468,904372.36,4,5787158150
95352904579,364952.71,4,3594004002
95803683795,536515.3,4,7495387266
57620816820,484374.43,2,4409964897
72090106584,665856.70,3,7393252207
47452643340,325268.84,2,3350629412
15713421142,748160.33,2,8336135845
38475114112,992232.84,3,8441175975
69761482838,275965.24,1,7993320149
25113143463,53979.11,1,7352177970
33948492346,581588.62,3,7633147401
60433766137,81546.63,4,5299998221
38938959685,623457.71,3,1011515274
55014214666,805365.50,1,8809636339
68686392709,572334.62,3,6300188926
16144133548,495272.64,3,8321517560
44650226077,414833.81,3,9371177051
65208785537,16746.78,3,7525097624
93123253452,946796.6,3,6037975294
13768772817,7837.11,2,5075843750
92652922707,199084.10,2,8381933030
13637300043,452377.90,3,8898216446
46937353927,666541.17,4,4047072276
35124851487,122351.2,4,4273659582
59919096227,892861.54,1,3360113000
53671922212,657948.74,1,6584124563
85303749084,934395.9,1,7055623027
37858059461,32814.85,1,1727375216
94509522086,66374.21,4,4196645492
79260412891,981543.79,2,7945119080
26410288326,704881.0,1,9428737729
43834367877,728155.72,1,2950074993
97376631228,546765.37,3,4168180109
69867795719,174184.20,3,8301242482
69150527136,47940.31,4,7838009327
61688033681,175411.59,2,2334100965
46766255931,891767.42,3,7323092877
85339519841,521142.11,4,2740711278
32426755120,951595.32,3,8701164345
86808950910,8141.65,4,3861778862
54538059135,822657.70,3,8866275789
13751643243,843705.76,1,5708419382
81318180344,964407.80,3,5176400781
26224195200,743693.37,1,7573574104
39454824425,572419.51,1,7294370734
63927633976,964364.94,2,2398039272
51938453371,230058.15,4,1506592422
99689730508,315306.61,4,5207025367
27933960179,856108.61,4,4032880508
57955821846,753668.78,4,1628774845
46034775586,681109.75,2,1800090948
36385891867,313839.0,3,6973888125
62493095088,182083.40,3,6253878164
68423679761,571000.81,1,4012690673
81326857720,99991.0,4,9959918243
38530616893,662520.48,2,1089395915
25095109338,432150.78,3,9738130557
95805575868,628103.7,3,6165526607
19178142706,827668.86,2,5178992439
81584247388,443431.40,1,6872389302
69870062418,605453.34,2,2033176054
34907562009,705378.16,1,1254641281
89958978996,262621.85,3,1672171928
77514724106,579062.12,3,8635439763
91727563298,500825.21,2,8619393957
67399194117,444555.95,2,4607064629
66197163409,8386.3,1,9352860867
32224603694,313305.97,4,5383191698
10562322817,545675.60,2,4882495160
93035274621,753724.6,1,2940838188
91244780811,535097.88,1,8004018183
57247633200,967220.60,2,1700310579
32371138809,336680.71,4,8666257692
27932351391,812699.79,1,8750341629
89493177554,502409.19,2,6288172813
82290268640,669104.83,1,8333879891
23058716714,741533.83,1,2831191268
85544538857,246382.17,4,4969697348
73907252049,330888.28,3,1784731034
70847871658,964446.9,2,1084481043
83842433645,622423.64,4,7234333180
65224312720,261114.42,3,4606875447
76322069875,572577.64,3,4603975287
27097371270,202236.3,3,3794407823
63429905836,389147.80,4,2845243696
83200187747,206681.89,4,6778692856
35757750419,75346.31,3,2842208902
17843177868,428203.72,1,5845081076
29286625143,509443.90,4,6138930265
68199421810,435628.60,1,4416885922
79004956847,416855.94,4,3525361601
97753096596,237706.63,4,2465819777
65476111854,364130.21,2,5757209042
88471171644,61571.36,4,3728040416
16071135237,443080.22,4,9083906310
39195442472,590994.16,1,6738370394
65717816617,118872.58,3,7857500242
40417314322,255416.86,2,9664634396
12411368663,399109.95,4,4025782022
34667532069,49795.22,2,6223522360
99550641165,797055.99,1,9134760746
69750267986,303388.33,2,9785237956
89447286563,868374.43,3,1736243299
39059640916,597327.30,3,6709126821
24807408792,113925.95,3,4248104296
48120167538,163832.59,3,5171156363
39262618315,802228.48,2,5863708362
16894857329,863594.81,2,1854290552
57482629309,819071.21,1,3365959534
60200882131,795019.4,4,9724794236
46288443460,241527.21,1,2065713586
63457944931,305882.34,2,3952590447
35171838014,465710.23,2,8501540058
17604070331,12067.48,2,3669771390
56738565071,566678.71,3,7824286004
73285402394,850987.32,1,2523408272
52432437081,11526.32,4,1458121389
71684831905,452081.28,2,5374336413
55137867296,247811.94,1,8518627243
69048216896,742159.11,4,6246690219
95529088597,982018.41,2,8318150191
26207748038,192783.47,3,9784377172
64392523254,796895.98,3,6750671023
66073127178,857938.75,2,3085582655
14168951256,893398.16,1,6899934128
89911704624,827089.64,1,1550419925
71512099715,687608.41,3,5924978556
92170242155,929924.5,1,1265230122
29480568515,325620.7,4,6029014205
76504572265,682311.12,1,8179835622
66433764362,138369.21,4,5221622678
56448234365,954640.21,4,2517865957
34122569656,894835.4,2,8319066588
77517027285,473330.29,1,1446651361
46347684809,143473.55,3,4221591219
65267784626,290933.41,2,8527823529
18254085029,473376.72,3,6827929040
27928996231,245222.83,3,5845081076
93815778497,882527.85,2,8192160190
21049570458,461841.52,2,5515532692
95202866567,961962.1,2,6769155952
64233366140,971091.31,2,7893338852
59497391720,737319.43,3,3124032550
65644346053,338415.52,4,5899850577
97190999193,981440.76,2,5583529185
93551991717,707416.92,4,6119398902
86853480408,413443.4,4,2175110145
34784391967,624820.48,4,2542098795
59281460687,605548.15,4,4848288538
29126993220,300701.80,1,5088406733
25886289215,175169.99,3,4977257395
48942769678,410947.92,2,8167767798
92744952306,307756.55,1,5728863262
62553481786,981169.27,3,6813444196
63131845135,319972.55,2,3440535006
96351883894,405354.63,2,6714684141
45851434179,186579.28,1,6609829272
21184629117,444754.55,2,3998192789
93096814264,141408.10,2,8899727332
55375605991,482803.24,4,1620104155
10120844479,734405.40,2,4122630808
97970105554,648597.98,4,7558898308
37314945846,725748.83,4,3623761289
91432078238,442071.51,4,6576257859
96745082637,76640.18,1,6399743035
18116423790,359749.78,1,3173407625
78835378903,918646.9,3,2558307738
23537320192,206856.59,2,8533619355
27032711216,101030.46,4,9577604628
65822427789,875979.55,3,6865100065
86959619108,329886.55,4,7627941796
86503266342,184407.63,3,6759832288
33262184267,716289.18,3,2592259090
22338986988,437578.49,4,7293284356
54718800512,404170.12,2,3795569256
98255625764,178642.54,3,2279534203
46908328750,640573.15,1,7132299561
64713488121,565645.15,3,9600628002
31568591609,454199.14,1,7689785983
32006426297,595217.21,2,8518283502
93676318313,565191.52,1,4044334409
94150032315,536975.47,2,5144588719
42062663071,756143.8,1,7956596194
49362606922,61567.11,2,7143603689
40184838421,330852.22,3,6905138437
75029600001,627968.41,4,6321952811
78342052642,733875.54,1,4591173937
65228419057,3662.13,3,6069816946
20765423229,718569.16,1,7774532636
80148027178,421482.32,1,1457004892
93812113559,878752.39,2,3578408075
96033519732,943674.72,3,9612577348
36469015602,168427.73,2,6119398902
90086536518,139180.13,1,8788586571
63153667623,590525.4,1,9881476364
24799658605,754738.41,3,9977889679
44297752160,937591.71,1,9282271443
17748102900,473111.13,4,6912082964
69521534526,778939.51,3,3068713472
36281928924,483432.83,3,5909110782
67039537938,19049.99,2,3941264050
21833543886,292010.99,4,6497994158
76822255675,236833.39,4,3525804593
21790453900,5109.63,4,3205698084
46276698988,221386.32,3,4468622422
49315949177,65741.98,2,4979648760
75718623551,967856.82,2,7684862641
78307935192,179930.50,2,9977889679
94905673478,467090.12,3,5501459521
42928893415,540112.81,2,2236494034
63043881963,940543.23,3,6778491177
59609871010,143077.78,3,1919958288
81850732579,129610.71,4,2777839702
35996362970,13315.83,3,3854304112
75859624028,163772.18,3,5147597187
24669235601,691372.8,2,1342878056
33016361553,59804.62,2,5171042453
32609560650,861267.87,2,9655638103
48830547245,184111.84,4,1535149787
19369871156,35004.22,3,2774215613
19708349417,704412.3,4,6829439549
94983036948,563928.30,3,2108942760
87916328421,54162.9,2,9628824404
26741575573,904150.74,2,8919538455
10554544004,316516.5,3,2308530130
62930417235,957989.6,2,6171635535
16098401831,961853.52,3,1997918156
69501590792,910388.68,2,8892493560
56858605232,877512.4,4,7886561536
46228406656,638231.47,3,9738609577
16194956476,667095.60,4,8302552879
81916158215,755886.83,1,3128648163
57623754970,865647.16,2,2454297677
48519000580,839037.51,3,7397016896
39596039717,7471.57,1,9759904954
28521769112,39928.98,2,6374394963
14082069944,672849.46,2,1898422608
57940774492,441028.49,4,8150295065
65140657683,475572.57,1,6071122062
22905317516,699619.34,2,7514574381
38738943429,496643.38,4,5690030423
80799830490,457873.87,2,1270364395
48241222161,964664.16,1,7181892805
60142144331,430493.81,1,3338199367
90400896476,63701.76,2,7519589276
28248870820,343767.88,1,5953810013
29756839139,91843.92,4,3642287141
10325830164,476315.79,2,6575657576
84599706004,739633.61,2,4323827905
17255306763,232084.89,3,1584944108
60862030060,860521.76,1,1100082955
62349931932,472733.0,3,7319149905
29181194592,204510.52,3,3752083388
90860321724,989213.42,2,9242736772
67698612872,683214.18,4,5359031571
63181221761,843372.65,1,6226753660
76221162083,76805.17,2,4688424132
70496246155,682697.48,2,7132250896
81294102654,996962.98,4,3159739776
98392799234,348690.57,4,8866275789
62334218437,891177.40,2,3948053958
91946257073,726617.20,4,3360281474
28429186284,827840.98,3,4498076940
68851933205,379535.99,3,4834056119
61433862255,336532.79,3,7833441042
87581180646,729711.53,4,2224133851
86701182455,167365.19,1,7593819181
65737448333,697498.45,4,4401727336
18073687148,806323.45,1,8744153720
47753262564,490347.62,4,1477135292
13080120167,566612.11,3,3156304582
41622866383,632724.81,2,7209709912
32582743702,438791.80,2,2437984496
45987492051,616973.63,3,2258422990
82774796725,591975.83,4,8712560164
98453602940,56457.68,4,7951819663
87866743847,931385.11,1,9708274631
50619403478,500003.56,1,3680409528
22078848051,827701.84,2,5892376640
52562867816,929668.45,4,1000491190
28209562732,36797.52,3,1350577207
62068679494,833244.16,2,8594700392
99437340753,514064.3,1,4708854120
45059678878,601577.20,4,6473732151
61688596799,982987.34,4,8796068786
65116725024,504491.35,2,2313013970
32514526024,26789.87,1,6930237589
94312418592,560275.38,4,6760826531
22275124265,834936.17,3,2834535820
13928925331,112291.71,4,5206853480
49255078153,468668.64,3,1714473157
80088853008,936048.18,4,5153995005
67000073058,866104.2,3,7032753926
41276435306,720759.41,1,8835969266
99603460885,35715.87,2,5161149046
16890072155,70688.59,1,6641864113
27549170704,730325.62,3,3437263557
16933090956,398156.57,1,4710160477
12401603857,539448.64,3,5114776976
10953942366,503750.96,2,6501659718
96020709347,727277.35,2,3316162104
49139834322,971934.50,1,4562178169
20486793871,761758.39,1,8984034352
76157254492,655599.45,2,1141837064
96622069571,911848.79,2,4043912001
67842054764,922073.93,1,5025965688
22456967786,304733.72,3,3386541153
45169783431,853583.81,3,3668947344
85372591039,539040.31,1,3738148180
91208953179,90264.79,4,3819052792
70660298672,675526.40,4,9066174274
33536412203,347301.6,3,3364869286
89755981986,870785.24,3,6026181188
59777277330,236206.82,2,9615659701
46253021016,349238.72,4,7322956390
97689593645,203881.39,3,4440345337
60818431012,728795.55,4,1023552652
46039785876,173724.88,4,2722231409
96182969717,216659.87,1,3847215380
34130396815,171159.27,3,2596141448
16063489436,671733.55,2,7159563666
19080600425,665386.95,3,1865094529
44493920624,179422.50,2,7967006382
49458536444,219942.6,4,7940143719
22325585241,549573.89,1,4320013266
18966529913,47297.33,3,1709290361
29175059997,829358.52,1,3728630197
52297542604,8831.49,1,9846529896
24799388446,444386.6,3,9243179165
90200227566,924499.43,4,5288434995
99479571271,531096.5,4,6641606839
66799116609,823058.69,1,3115817188
76127658327,325305.95,1,1441629500
71454695603,890793.26,1,8721790779
13210798948,818235.50,4,5543390559
94189288794,125992.84,4,6864199098
47861223610,882456.57,2,2188667141
81035843592,332956.0,4,7128645234
59293049221,754439.8,4,7943553334
71750210160,345011.70,2,8677279190
77063915820,751520.92,4,1607970693
57622781156,106774.10,1,5243704726
92615432210,566255.43,2,4642595013
66736604849,461445.44,2,4144549461
62138207481,287031.34,4,7532992644
55482337783,262982.85,2,9811598811
63059374683,2320.60,3,7510809454
39971564112,410282.48,1,5508322262
76788546834,327426.53,1,6022995634
80842871782,761333.59,2,3332939076
63695182988,960832.36,2,6749152568
28686555056,766351.2,4,9855056039
43754515467,363170.86,2,9339066782
63403068859,821291.21,2,4248104296
75360255319,154293.5,2,7678954633
46532879861,199991.68,1,5884435640
96518808666,984587.61,2,2097470434
39028217353,424840.98,2,9410243006
66645887182,133776.70,3,2908447742
39060600535,768237.35,3,4135437000
36228252985,213670.96,3,8626597763
29422368337,174133.30,4,6578559294
61726304745,339814.49,3,4984790088
53425222772,477810.6,4,6644847022
53136401439,435240.49,1,1440454873
10763867199,237059.82,3,3683014104
80877464951,266637.16,4,5026713478
78377921192,655848.85,1,8120808133
68065392306,350975.49,2,9384035918
92327878736,69934.99,3,5277024268
94460049666,758462.40,4,7230938925
91016120465,201981.51,4,5262417270
78249298493,2942.33,3,9058438078
49009351339,809239.93,3,5128990526
66108572771,9201.59,2,5511521446
30489434945,118180.60,2,6663197054
37648517377,514605.40,2,1813713638
76423812710,41607.50,3,2308530130
66717010547,760352.66,4,7494815291
87784692968,310971.13,2,7851244096
78637699096,619967.42,3,2401929226
31870888868,254872.41,3,9278029934
72963212276,375234.33,3,8000913858
74576043180,539860.90,2,9433334751
67654709960,481977.71,4,5930372186
63693700663,847250.61,4,5493833861
99065183978,641348.6,3,7768549638
19354748949,964445.7,2,8742020199
38062552711,625648.93,3,9784377172
90578578088,690421.25,1,4363311844
76641464099,495125.47,1,2526104675
58419429826,42368.89,3,4332074262
70166429878,274517.45,4,2134284521
36654695281,117697.33,4,6782693672
96840314168,575274.7,3,8226587413
33532290388,191025.30,1,6849041460
98509055543,685974.3,4,2632357264
81697908957,82320.80,1,8879661701
23737493788,253964.17,4,1032489741
83691785517,519883.24,3,2684935052
24298125423,671259.45,2,5564870437
80960753915,65641.67,4,8903215272
18807870191,942533.78,2,6644010905
33097542609,155112.76,1,8581526931
67181304886,911858.31,2,2304541937
39543403678,926404.15,1,1030677508
12217596801,476385.98,1,7728036713
18850982695,420509.3,1,9483027566
46370073278,937126.37,2,5212391331
44173716970,81910.8,4,8558155477
53470253610,658516.79,2,5800138629
93092592586,699769.44,3,2861579987
96930541730,410167.8,1,2805998516
19580957085,593046.23,3,1161490462
85397154058,431206.58,1,4606135082
68067055249,471508.36,4,1239292589
37257927524,455597.75,3,6610212622
86291593823,375882.97,4,9553425802
98638332453,216129.4,2,2588966530
17611027766,977787.90,1,8282411919
44786926297,122315.46,2,8164649862
74473481824,365098.86,1,1195193825
55034651543,986600.41,2,1825017767
28360997337,335701.28,4,9141943100
96703400677,225179.43,3,6800117528
32025877824,342088.72,4,2913353690
67468146452,459001.94,1,6221468981
35562859143,323429.10,1,5391277857
91420285992,773238.55,3,5787209863
72365521890,358891.66,3,1111727887
89290956998,256603.91,3,8147547571
39031553798,724814.85,4,2629453593
98894476073,194948.83,4,5310763879
90215523699,62206.71,2,2778796060
75783279535,657240.19,3,3760405133
70853929313,1448.94,3,7913783429
95007814355,579598.21,1,5615326113
49743612493,774111.86,2,8153076107
18244853078,272651.4,2,6377880254
85430756124,969736.10,4,2251589853
78373716217,217729.59,2,6738370394
74839939624,634342.95,4,7177506453
73690393551,74910.98,4,6039859332
31719399066,985882.45,1,7055021954
94449323458,121019.23,1,4885397195
49789001679,875356.35,1,2262439410
94287174827,808431.0,1,8825703668
97991293163,245905.50,4,1432129049
86394827282,196948.95,1,8075168148
88619241621,260622.64,2,5249361110
10123035053,7682.23,1,8000913858
43524620882,661994.20,3,7352177970
91183481117,653383.11,3,5161149046
86352233246,994694.11,4,4028003112
97203903839,635131.68,3,5670558959
71876150332,514022.35,1,3461559552
10772058414,938547.6,3,9831766860
30502672554,145629.54,1,6640141072
33724427170,896365.25,4,8546769450
11906754788,632026.24,4,6957046254
62159379376,644457.94,3,3236716291
63923381825,209342.24,3,3431837225
76976248775,209542.88,2,4710971287
11438492269,223571.39,4,1534276390
69020890253,401067.86,3,8637936058
30223992001,799275.45,3,1997918156
80630600962,967373.10,2,1057806107
97040178174,380659.38,2,3888817860
49647817564,778443.65,4,8452798157
21797933051,989003.42,2,7293284356
10021395382,844665.44,3,9462412878
81625484582,428705.89,3,9718170761
96399546597,965762.78,4,9928337056
96347940599,723037.47,3,5358669113
52815268429,851258.98,4,8235733569
40839059623,19059.23,3,3829965885
72093435818,227861.73,3,1346423370
85321413726,942659.9,3,4450452525
43494422433,118777.72,1,6559332434
66488873540,10526.66,2,8489968489
71488334310,585538.41,4,8733545819
26932739993,957324.12,1,8094840160
22840110079,788651.27,2,5572228467
48165173665,418076.46,3,9359718115
13910416517,750021.68,3,7701908010
82705542377,59777.93,2,4731905736
39569060139,435288.0,3,5642176336
89867664200,210610.99,4,7556610825
73819290244,989239.80,1,7686646940
71027848774,249567.43,1,1106277730
30989117103,279618.39,1,3768290587
90273600035,745971.11,1,5754179256
95833661429,231438.15,4,4519693142
71562512625,64844.38,1,1352653843
60738012786,980818.90,3,3036797624
11336495835,327795.75,4,4862622383
19922583738,235846.12,4,3992158576
21932635325,978145.62,3,3397626731
53772455269,494598.0,4,3292313476
24029356683,597910.85,3,4587726262
90845382301,171322.89,2,6716280451
43282537051,712260.25,4,5529260188
56059991420,447714.9,4,6951919071
26666372482,852525.16,4,1500988780
11234513195,660322.38,3,2752121967
18707630987,168165.9,3,4337201165
88809526081,259354.92,1,5404265929
95740835270,201517.28,1,2865118796
29755383299,313239.15,2,2879853630
31816366656,252380.74,4,2075352748
30504469359,811972.61,1,5667200624
97306433843,294264.7,1,1352849479
88137922433,755258.20,2,2012810993
46657718331,636255.99,4,5580847644
58186185417,191303.84,4,8602037160
71915548362,449244.63,3,9386056391
